Group,COMID,Year,HF_Mag_10,HF_Mag_50,HF_Tim,HF_Dur,Peak_2,Peak_Dur_2,Peak_Fre_2,HFA_ROC,HFR_Tim,HFR_Dur,HFR_ROC,SLF_Tim,WLF_Mag_50,WLF_Mag_90,WLF_Dur,SLF_Mag_50,SLF_Mag_90,SLF_Dur
Prediction,664488,1967,165.3468405,774.9680795,187.602625,140.9585833,3193.329981,6.05186925,2.023116667,0.120422512,254.1298167,77.733125,0.043298942,324.8871,135.3666621,142.3321419,171.4834583,103.4299191,174.3072803,57.95226667
Prediction,664488,1982,228.5220158,965.9730106,184.383625,139.2323083,3193.329981,8.042222501,1.991966667,0.119215884,254.846075,77.13776667,0.042883704,326.3558,135.3666621,174.888246,169.625325,150.3512019,311.8378521,55.39231667
Prediction,664488,1983,235.5724298,916.1140876,190.8565167,134.62335,3193.329981,9.43680048,2.337383333,0.106564133,253.6973583,76.134025,0.042512213,325.6952083,135.3666621,247.8707459,173.7936,147.7242762,319.8504609,55.12903333
Prediction,664488,1957,139.788704,672.9505426,189.0862167,139.7896,3193.329981,7.368020151,2.025258333,0.115566306,255.9248,75.37536667,0.043722074,322.0963167,135.3666621,184.0667421,172.192975,90.77685338,168.9877439,61.49250833
Prediction,664488,1958,90.67103142,579.4331621,177.0574167,131.9738417,3193.329981,5.675722438,1.385533333,0.113052245,243.8683583,77.31975,0.042488331,311.0552667,135.3666621,174.3722456,161.9341583,81.25599752,152.1655886,70.41071667
Prediction,664488,1995,179.5169679,783.5465317,188.0275333,140.61385,3193.329981,9.404595884,1.849466667,0.112073557,257.5827083,76.856975,0.043106661,323.4686167,135.3666621,157.922778,170.2941167,113.9235821,191.8875985,59.964925
Prediction,664488,1970,70.66941098,572.1191888,186.579825,128.61545,3193.329981,4.785296195,1.74465,0.115305841,250.9728333,74.84734167,0.043477997,317.9080583,135.3666621,177.8154956,170.2830833,68.64302003,148.3100115,64.85620833
Prediction,664488,2000,69.742778,357.0085944,164.166225,152.0332667,3193.329981,3.307628873,1.831175,0.108793345,240.624925,81.787,0.041625544,312.24845,135.3666621,161.4327716,147.340075,57.75405601,103.7034832,69.654525
Prediction,664488,1966,89.47868397,504.0544822,163.984225,148.305425,3193.329981,4.129912884,1.686691667,0.116998416,237.3931917,84.92813333,0.041950371,312.9784167,135.3666621,208.2079094,148.6379417,57.1464573,130.0057403,68.09459167
Prediction,664488,1975,104.7391729,674.4053227,190.9130333,131.335275,3193.329981,5.051897975,1.844458333,0.119416025,255.219175,74.03564167,0.04246995,322.5246167,135.3666621,183.4275768,175.24855,85.07402628,157.7137003,60.582675
Prediction,664488,1976,142.0158638,673.6037283,180.8077583,137.1596333,3193.329981,5.351934045,1.323208333,0.113893729,249.1600083,81.11308333,0.043222639,316.8970917,135.3666621,183.0095443,164.7997583,94.23138204,179.7735112,65.13146667
Prediction,664488,1992,73.87057708,317.0720564,163.2255417,155.9837833,3193.329981,4.588081779,1.522616667,0.101555991,235.068175,82.71315833,0.04196498,314.3065583,135.3666621,179.2958096,147.1887583,57.29767444,89.8874493,67.80284167
Prediction,664488,1984,236.8804166,968.5178346,189.916225,136.8858083,3193.329981,7.770801371,1.965416667,0.111478846,251.3698583,79.69750833,0.042505455,326.2009,135.3666621,248.6653381,175.32295,145.0124029,285.7573194,54.938925
Prediction,664488,1981,78.02455248,435.8733978,179.0432833,144.0573667,3193.329981,3.260469886,1.365708333,0.110164902,248.5870833,74.79520833,0.041722194,317.9785417,135.3666621,186.7764663,161.7493083,62.84762675,101.1848338,64.85330833
Prediction,664488,1991,90.55351934,561.6223726,191.0161833,127.3229417,3193.329981,4.995805821,1.306125,0.120154742,252.5934333,73.069675,0.042250932,319.3949583,135.3666621,131.3025452,175.9532583,85.44241943,179.1706487,63.80516667
Prediction,664488,1973,127.2466232,625.1865275,180.50265,134.74755,3193.329981,5.599589966,1.326016667,0.11874221,244.9116583,77.002875,0.043603672,316.176975,135.3666621,181.744283,164.1236583,117.891541,224.5689161,66.6139
Prediction,664488,1977,73.50692496,313.9123133,176.5316083,137.586675,3193.329981,3.714488617,1.6302,0.109656063,245.370875,69.742875,0.042809834,315.8472083,135.3666621,169.5117327,159.9988417,66.62474633,122.5481691,67.82188333
Prediction,664488,1985,155.1706603,663.2271419,174.8260167,146.272625,3193.329981,5.858132665,1.418158333,0.112559972,239.5099333,82.78964167,0.042070176,313.7497333,135.3666621,230.9543145,158.6429,120.7104684,201.9185384,67.81273333
Prediction,664488,2014,124.1940339,583.3874676,174.9829833,156.22775,3193.329981,4.310838983,1.958208333,0.10042042,242.4897333,80.03093333,0.042302882,313.7653917,135.3666621,134.9808044,159.5341583,126.7266775,225.272431,68.01655833
Prediction,664488,2003,81.61518631,342.2194877,169.39815,151.9236083,3193.329981,3.567933393,1.517133333,0.099907025,241.4780083,83.23058333,0.042263589,312.4264333,135.3666621,162.8495543,153.5842833,58.0000927,96.06644219,68.85664167
Prediction,664488,2004,80.34240672,492.6997034,170.370575,161.4396583,3193.329981,6.468784097,2.112508333,0.100142763,243.395725,82.503775,0.04223333,314.112425,135.3666621,126.5653959,154.0883333,63.98383081,127.0398373,66.42018333
Prediction,664488,2001,72.7885804,376.2734706,173.9423,154.9637,3193.329981,4.34229503,1.5094,0.108351304,238.439675,79.37644167,0.042379126,311.3209,135.3666621,133.4767156,159.5667917,60.34884131,102.7382401,68.5109
Prediction,664488,1972,136.3012515,726.6882742,158.9169167,153.9913667,3193.329981,5.04369082,1.738833333,0.104649243,245.53265,77.00145833,0.042076282,315.702525,135.3666621,211.1554297,141.5689583,98.03117233,167.2058775,66.67929167
Prediction,664488,1969,139.3717023,666.8847236,170.82495,144.1452333,3193.329981,5.266422801,1.974766667,0.114348364,241.0384667,83.025525,0.042565946,312.515575,135.3666621,177.1293698,154.4365167,98.75103232,172.0088404,67.64230833
Prediction,664488,2010,79.06800965,509.6677326,182.8466333,138.9116333,3193.329981,2.971256158,1.448291667,0.113941432,251.8102917,71.43808333,0.042622161,321.5766667,135.3666621,179.7003827,166.4171833,63.33730291,116.9144922,60.32184167
Prediction,664488,1993,185.2189836,832.8972791,185.8404,142.2474417,3193.329981,6.271588985,1.762375,0.118934028,254.2432583,81.095875,0.042953918,326.2357667,135.3666621,132.6909901,170.59015,124.2839892,226.3978739,56.406975
Prediction,664488,2002,91.96108195,460.9202743,176.146125,147.6848167,3193.329981,4.928821379,1.657383333,0.116380837,241.023525,80.42515833,0.041708327,312.3299583,135.3666621,147.7005216,160.3295167,56.13085009,115.9838713,68.46781667
Prediction,664488,1979,117.8174934,620.5291562,177.46625,138.701825,3193.329981,6.399640903,1.380008333,0.11875246,244.996575,74.91700833,0.041939045,314.9067167,135.3666621,176.2124113,162.463425,88.25727544,153.5128727,67.28935833
Prediction,664488,2007,81.79048804,326.0832028,157.8606083,156.6664833,3193.329981,3.264097269,1.477733333,0.11008165,238.686425,85.33055833,0.041125018,311.1526417,135.3666621,193.3268122,140.6791167,58.88703579,102.0688997,70.56538333
Prediction,664488,2005,135.0182056,702.5531368,168.3698333,154.134975,3193.329981,4.269098253,1.9895,0.115110863,249.3473,79.19941667,0.042734706,321.6560583,135.3666621,207.7698988,152.218825,76.22942715,144.9851598,60.15069167
Prediction,664488,1994,80.97638796,455.9806386,160.24325,157.8266333,3193.329981,4.323424956,2.015133333,0.111443997,236.3195333,81.132375,0.041973732,310.818475,135.3666621,184.4269738,143.3881833,62.61748131,105.7420384,70.136525
Prediction,664488,2013,74.77577991,387.2880131,175.3316417,146.8248083,3193.329981,4.827650907,1.6514,0.107323262,241.4696833,79.20074167,0.042140059,312.5541833,135.3666621,158.9257488,159.2279417,57.59203184,114.1848827,69.00725833
Prediction,664488,1968,151.2189029,667.7356247,188.7447417,133.6205167,3193.329981,4.736315379,1.56255,0.107007405,255.8656417,75.25568333,0.04311056,321.0180083,135.3666621,182.336461,169.5144583,101.7617105,203.6905723,61.9003
Prediction,664488,2011,226.5167244,955.521302,188.292325,145.9870917,3193.329981,7.17440328,2.295908333,0.114371666,253.7269083,78.489975,0.042699917,327.06205,135.3666621,182.5367338,171.90215,125.1633672,234.8144969,53.71821667
Prediction,664488,1978,154.4991209,658.4378576,168.5242583,149.4509583,3193.329981,4.082797837,1.607766667,0.105361802,246.9352833,73.88219167,0.042306884,316.1829167,135.3666621,151.0849206,154.9412667,126.998342,224.9377681,65.2755
Prediction,664488,2006,173.541364,632.0111576,169.8199667,148.2355833,3193.329981,7.212450317,1.910025,0.110551637,242.14775,79.801675,0.041716759,310.708875,135.3666621,162.5264074,154.6263583,122.8916163,216.880724,69.20934167
Prediction,664488,1980,200.5252072,890.937745,184.121125,143.6571083,3193.329981,6.216639656,1.804341667,0.117137077,254.1807417,78.29164167,0.042875428,322.6288,135.3666621,180.0399672,168.1108833,117.7454131,205.9101149,59.76929167
Prediction,664488,2012,80.90794745,381.899596,168.6484583,152.7821833,3193.329981,3.395246655,1.589641667,0.100466577,238.9666,81.27944167,0.041319702,313.6720833,135.3666621,199.8252053,149.30775,59.21197377,93.6860305,68.41580833
Prediction,664488,2009,172.5071752,719.7511997,174.8450667,149.7830583,3193.329981,6.452887553,2.173766667,0.112147212,249.428575,79.39895,0.043722439,320.218675,135.3666621,175.051098,159.5719333,107.5184311,189.6514033,60.45130833
Prediction,664488,2008,124.1253499,638.4568465,183.3040333,134.5539583,3193.329981,5.631421606,2.123725,0.124905087,249.489675,72.16619167,0.042528232,315.4177667,135.3666621,127.7951546,167.8696417,96.72929162,184.870499,67.23806667
